title_content,label,Tags_new,Algorithms,Backend,Data Science,Databases,Dev Tools,Frontend,Mobile,Systems,iOS/macOS
Debug puppeteer,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Photo capture permission problems in iOS 11,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Java for android in android studio,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Xcode :Use of unresolved identifier 'metadata',4,"['iOS/macOS', 'Databases']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Substring out of range exception when I'm pretty sure the arguments are in range,4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"List turns to ""None"", trying to make a factorizing program",4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How to pass parameters to AWS Lambda function,4,"['Backend', 'Algorithms']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Include Javascript on Certain Pages in Phoenix Framework Application,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
how stop auto reloading table view while scrolling table upward and downward directions in swift ?,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fetch() takes too long,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Unable to run cygwin in Windows Docker Container,4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
How to secure a Firebase database if I don't want users to have a login?,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
database output each line on each page,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
problems with mysql pdo query,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Any way to use CSS Variables in SASS functions?,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Swift, polare circle",4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sequelize: TimeoutError: ResourceRequest timed out,4,"['Mobile', 'Databases']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Docker shell completion on OSX iTerm2 oh-my-zsh,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scala sum of an array elements through 'while loop',4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
How to make this jquery code work on 3.2.1 jquery,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How to run code after constructor in a Lombok builder,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Make Segue programmatically in Swift,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Spherical Cosinus Haversine Formula Android studio,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Wierd Error I recieve from Tkinter in Python, I have no idea",4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
String to String array in java,4,"['Data Science', 'Frontend', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"Using C# , I am trying to loop through a 2D array with a for loop using a string array with names . Info does not appear when I compile.",4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mutation Observer Not Detecting Text Change,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Loading vs linking in Cython modules,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
git hangs macOS Sierra terminal with no recovery,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How can I get the values of multiple inputs by numbered ids and insert them into MySQL,4,"['Frontend', 'Backend']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
for-loop and getchar() in C++,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Limitations for Firebase Notification Topics,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C# XML ignore < and > characters in a node,4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Expanded widgets must be placed inside Flex widgets,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Docker: Reverse Engineering of an Image,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"how to get an object (font style, font size, color, borders, lines, cell size) from excel using C#?",4,"['Data Science', 'Dev Tools']",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Fastest way to compare 2 lists objects,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Drawing route direction between two locations using Google Map Swift 4.0,4,"['iOS/macOS', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Multiple Zip File downloading using node js,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
How to make sure that the user can only submit specific pattern while inserting a value into an input?,4,"['Frontend', 'Backend', 'Algorithms']",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
app crashing on adding firebase cloud store,4,"['Systems', 'Mobile', 'Databases', 'iOS/macOS']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
when i run this code i get error admin is not defined,4,"['Frontend', 'Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"jsonpb, why int64 to json is to string. like int64 str=10 -->str:""10""",4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"Node.js http: Parse ""index of""",4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
how to use val insted of var in scala,4,"['Mobile', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"What is the ""S"" in ""npm i -S""",4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2D array Swift goes out of bounds when appending arrays,4,"['Data Science', 'iOS/macOS']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"My code keeps printing a certain part of the code, instead of continuing with the rest of the program",4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
What is the most efficient way to calculate PI in C?,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
How to asociate country table in job model cakephp,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Python mock.patch: replace a method,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Can any body help me to create this image in android by using shape,4,"['Systems', 'Mobile', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
How does Firebase Analytics define a session?,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Spark UDF for StructType / Row,4,"['Data Science', 'Mobile']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Set UserDefaults as a bool value,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mailing code giving an error,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Extract text from specific HTML tag,4,"['Frontend', 'Backend', 'Algorithms']",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Is there a way to load async data on InitState method?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Convert milliseconds into day,hour,minute and second iOS?",4,"['iOS/macOS', 'Systems']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
How to show an bootsrap modal popup using inside php code,4,"['Frontend', 'Backend']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Can these multiple if statements be condensed?,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unkown column in where clause?,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Accesing variables and methods between classes using reference and singleton,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How to perform arithmetic operations inside concatenating string in PHP?,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Get the argument names of an R function,4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"How to make a question, with an integer in it, asked again when it is left blank",4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
integer function with no return value,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Angular service testing: Cannot find name 'asyncData',4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
React native: How to combine external and inline styles?,4,"['Frontend', 'iOS/macOS']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
React Navigation how to hide tabbar from inside stack navigation,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Hi again XD, now I'm trying to kill/re-spawn my enemy each time my player goes through the doors",4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cant find table 0,4,"['Dev Tools', 'Databases']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Custom setter in Kotlin,4,"['Systems', 'Mobile']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Remove specific variable from list R,4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inserting column in database in kotlin android,4,"['Systems', 'Mobile', 'Databases']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
RNFirebase core module was not found natively on android,4,"['Systems', 'iOS/macOS', 'Databases']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
How to select most frequent value in a column per each id group?,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SwipeRefreshLayout intercepts with ViewPager,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
displaying name and age in same label via JSON,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Python .append not working when found within a for, if else",4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Swift : Why is it required for the key type in a Dictionary to be of type Hashable,4,"['Data Science', 'iOS/macOS']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
UITableViewCell Contact's app like,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
I have a string that I want to get the JSON value from,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
how do I style an Alert element in react-native?,4,"['Frontend', 'iOS/macOS']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Android RxJava 2 JUnit test - getMainLooper in android.os.Looper not mocked RuntimeException,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
.Net SqlClient Data Provider : Incorrect syntax near 'f',4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How to properly create regex from string in Javascript?,4,"['Frontend', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
merge columns of two dataframes,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The manually added controller can not be opened using url in mvc 5,4,"['Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C: why int[] array is not allowed in C or C++,4,"['Data Science', 'Systems']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Will CLR check the whole inheritance chain to determine which virtual method to call?,4,"['Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Problem with querying database in mysql 5.7.26,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
What are keys used for in Flutter framework?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AES input and output,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"php forum outputs string of text, how to find source of said string?",4,"['Frontend', 'Backend']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Send FCM messages from server side to android device,4,"['Systems', 'Backend']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
React this.state is undefined?,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How to change lower case to upper using regular expressions in Visual Studio Code,4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Flutter position stack widget in center,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"im a beginner. and learning c#. im trying to do my homework, but got stuck. my program will exit the loop even if i type wrong input",4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Get 2 Least Significant Bits from an uint16_t in C,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Trying to press answer button on main page but window freezes: Python Tkinter.,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How to change base url only for rest controllers?,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Label.text is not updating using ??? most solutions here did not work please heeelpppp?,4,"['iOS/macOS', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AWS Server Size for Hosting,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to get numbers in a string separated with commas and save each of them in an Array in Javascript,4,"['Frontend', 'Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
MVC C# dynamic url depending on page variable,4,"['Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"I am newbie to python, and program I have written has no error but terminal open and close in 10th of second",4,"['Data Science', 'Dev Tools']",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Angular 2 - Global CSS file,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"When I Use Persian Calendar I Get Error: ""Additional information: String was not recognized as a valid DateTime""",4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Npm not found when running docker container from node image,4,"['Systems', 'Mobile', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
How to convert strings to DateTime C#,4,"['Systems', 'Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"Flutter GestureDetector, onTap gets triggered automatically, how to?",4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"HashMap, Initialization of ArrayList<Point> as values of the map fails",4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Android Studio - Draw line on canvas and modify the position after it's been drawn,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
leftJion Between 3 Tables,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
set default HTML on tinymce init,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Android project with Java and Kotlin files, kapt or annotationProcessor?",4,"['Mobile', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
How To Create MS Word Macro To Check Bold Paragraphs And Add Comments For Each,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Do view creat new rows and store data on every request?,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
how to use mysql one fiel AND,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Async Spring Controllers vs normal Controllers,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SELECTING with multiple WHERE conditions on same column from sqlserver,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How to fix declare var error: unexpected token on typescript,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Angular save file as csv result in Failed- network error Only on Chrome,4,"['Frontend', 'Data Science']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
react-native TextInput how to throttle onBlur function,4,"['Frontend', 'iOS/macOS']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"sql query taking so much time, need optimization",4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Laravel 5.4 sometimes validation rules not working,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C# master class that calls other classes with simlar properties,4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How to rename a root field in json string without affecting inner fields of same name using regexp in golang?,4,"['Mobile', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Why is .gitignore not ignoring my files?,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Find an easy web server framework for mobile game,4,"['Frontend', 'Systems', 'Backend']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Linux: how do i add few seconds to an old times temp bash?,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
How to open the ImagePicker in SwiftUI?,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
No sqlite3.exe in SQLite3 Download Folder For Windows 64 Bit,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
how to properly specify database schema in spring boot?,4,"['Systems', 'Algorithms', 'Databases']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i have to show all the rows in my query where in here am i making mistakes.,4,"['Dev Tools', 'Databases']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
tslint - Missing trailing comma (trailing-comma) on the last line,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
i want to chage this mySQL to a Laravels ORM,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Python Websockets Module has no attribute,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
undefined method `detailsFileTag' for nil:NilClass,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My code for rotating arrays gives error for large array size(around 50) help me?,4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SQL query ORDER BY with DESC LIMIT 1 and WHERE clause,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Preprocessor directive #pragma pack in C,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Creating Piano with C# part 2,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ruby on rails geting to the codes,4,"['Frontend', 'Backend']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C++ unreasonable result of pointer arithmetics in microsoft visual studio 2015,4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hightlight the words present in only particular div class if any word is present in array using javascript,4,"['Frontend', 'Data Science']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Change platform on Elastic Beanstalk from PHP to Node.js,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Page PHP data insert,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHP Why does my foreach loop only give 1 result?,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Error unexpected ;;,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to set Text color in JButton,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i can add a data and i can only see through phpmyadmin.,4,"['Frontend', 'Backend']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Is there a way to check if an element is enabled only after let's say 30 seconds,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Changing style of a button on click,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PHP Calculation - Modulus 10 check digit generation,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I copy to the clipboard the output of a cell in a Jupyter notebook?,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I initialize a composed struct in Go?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
How to get string formate from response of HTTP GET in Python?,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Using lists in foreach R,4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
writing to a file based on project location,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Scrape HTML off AppBuilder page,4,"['Frontend', 'Data Science']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
How do I write logs from within Startup.cs,4,"['Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PHP convert date to DD-M-YY,4,"['Systems', 'Backend']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
What's the best way to check for permissions at runtime using MVP architecture?,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
How to keep scroll position using flatlist when navigating back in react native ?,4,"['Frontend', 'iOS/macOS']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
VBA macro Excel,4,"['Data Science', 'Systems']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
run batch code in vba to open a specific access file in runtime,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
What Replaces Code Analysis in Visual Studio 2019?,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
docker.sock permission denied,4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
How to fix this? undefined method `links' for #<Mechanize::Image:0x120a7e38> (NoMethodError),4,"['Backend', 'Algorithms']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insert date in DD MM YY format in php myadmin,4,"['Systems', 'Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
node: could not initialize ICU (check NODE_ICU_DATA or --icu-data-dir parameters),4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C# Get computer name from IP,4,"['iOS/macOS', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Starting an app with android studio 'instant run' is very slow,4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
How to add a folder to `Path` environment variable in Windows 10 (with screenshots),4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Basic Functions of a M-Commerce/Retail Shopping App?,4,"['Systems', 'iOS/macOS']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Storing MySQL query result into a PHP array,4,"['Data Science', 'Backend', 'Databases']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Angular include CDN in component usage,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Format date with ""/"" to ""-"" with javascript",4,"['Frontend', 'Systems']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
How to access class within class,4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How can ı convert png to base64 and than use it in asp.net mvc project?,4,"['Frontend', 'Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
How to extract characters from a string stored as json data and place them in dynamic number of columns in Sql server,4,"['Frontend', 'Databases']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
print everything in div tag selenium python3,4,"['Data Science', 'Systems']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
how to resize a range to a specific column,4,"['Data Science', 'Systems']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
How to turn a PHP array into a multidimensional associative array,4,"['Data Science', 'Backend']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How to get current tab index in Flutter,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
What is difference between reactstrap and react-bootstrap?,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
how to create a slice from a list that contains all entries equal to 5?,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How to remove empty element in an array,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why does the value of this code always return true and not false/else statement (for a password checker program)?,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I use allow_tags in django 2.0 admin?,4,"['Data Science', 'Backend']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"An error while submitting app to app store ""ERROR ITMS-90455""",4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Laravel's 5.3 passport and api routes,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Concatenate 2 dictionaries and Add parent to it in python,4,"['Data Science', 'Frontend']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Android sqlite get largest value of a row among multiple entries,4,"['Systems', 'Algorithms', 'Databases']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
what help can i get to understand this sql error message,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Why Scala creators decided to re-implement Java collections?,4,"['Mobile', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Google Chrome Developer Tools : Android Debugging returns HTTP/1.1 404 Not Found. Why?,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
